KAMUS_ID;KATEGORI_ID
15099;17
5290;17
28717;17
31869;17
29542;17
24137;17
14037;17
14465;17
30709;17
9597;17
1559;17
33779;17
13522;17
13181;17
12575;17
25319;17
5724;17
29866;17
28643;17
28484;17
29604;17
4309;17
23723;17
8856;17
11131;17
25541;17
27809;17
34040;17
11129;17
20471;17
31986;17
2728;17
3185;17
16135;17
14541;17
13882;17
17769;17
21790;17
13168;17
11319;17
